Customer_ID,CustomerName,PRODUCT_ID,IndustrialStandard,PO_Delivery_Date,PO_Quantity,Quantity,DATE_ID_SHIPPED
200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-001,TF-FC001-NC4,80,6/7/2024,80,6/7/2024
200643,Flextronics International  Europe B. V.,500-5391-010,TF-FC010-NC4,73,6/7/2024,73,6/9/2024
200643,Flextronics International  Europe B. V.,500-5481,TR-FC85S-NC3,"7,450",6/15/2024,"7,450.00",6/15/2024
200643,Flextronics International  Europe B. V.,500-5481,TR-FC85S-NC3,288,7/12/2024,288,7/15/2024
200643,Flextronics International  Europe B. V.,500-5481,TR-FC85S-NC3,10,7/12/2024,10,7/15/2024
200643,Flextronics International  Europe B. V.,500-5481,TR-FC85S-NC3,301,7/12/2024,301,7/15/2024
200643,Flextronics International  Europe B. V.,500-5481,TR-FC85S-NC3,328,7/12/2024,328,7/15/2024
200643,Flextronics International  Europe B. V.,500-5391-002,TF-FC002-NC4,80,6/28/2024,80,6/14/2024
200643,Flextronics International  Europe B. V.,500-5391-002,TF-FC002-NC4,119,6/28/2024,119,7/3/2024
200643,Flextronics International  Europe B. V.,500-5391-002,TF-FC002-NC4,215,6/21/2024,215,7/3/2024
200643,Flextronics International  Europe B. V.,500-5391-002,TF-FC002-NC4,175,6/21/2024,175,7/3/2024
200643,Flextronics International  Europe B. V.,500-5391-002,TF-FC002-NC4,100,6/28/2024,100,7/3/2024
200643,Flextronics International  Europe B. V.,500-5391-002,TF-FC002-NC4,160,6/28/2024,160,6/27/2024
200643,Flextronics International  Europe B. V.,500-5391-003,TF-FC003-NC4,240,7/12/2024,240,6/14/2024
200643,Flextronics International  Europe B. V.,500-5391-003,TF-FC003-NC4,240,7/26/2024,240,6/14/2024
200643,Flextronics International  Europe B. V.,500-5391-003,TF-FC003-NC4,160,7/19/2024,160,6/27/2024
200643,Flextronics International  Europe B. V.,500-5391-003,TF-FC003-NC4,240,7/19/2024,240,6/27/2024
200643,Flextronics International  Europe B. V.,500-5391-003,TF-FC003-NC4,480,7/19/2024,480,6/27/2024
200643,Flextronics International  Europe B. V.,500-5391-003,TF-FC003-NC4,160,7/19/2024,160,7/3/2024
200643,Flextronics International  Europe B. V.,500-5391-003,TF-FC003-NC4,118,7/19/2024,118,7/3/2024
200643,Flextronics International  Europe B. V.,500-5391-003,TF-FC003-NC4,255,7/19/2024,255,6/27/2024
200643,Flextronics International  Europe B. V.,500-5391-003,TF-FC003-NC4,150,7/12/2024,150,6/14/2024
200643,Flextronics International  Europe B. V.,500-5391-010,TF-FC010-NC4,160,6/28/2024,160,7/3/2024
200643,Flextronics International  Europe B. V.,500-5391-010,TF-FC010-NC4,160,6/28/2024,160,7/3/2024
200643,Flextronics International  Europe B. V.,500-5391-010,TF-FC010-NC4,160,6/28/2024,160,7/3/2024
200643,Flextronics International  Europe B. V.,500-5703,TR-FC85G-NCI,46,7/12/2024,46,7/10/2024
200643,Flextronics International  Europe B. V.,500-5481,TR-FC85S-NC3,544,7/12/2024,544,7/15/2024
200643,Flextronics International  Europe B. V.,500-5391-003,TF-FC003-NC4,160,5/30/2024,160,7/10/2024
200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,240,8/9/2024,240,7/5/2024
200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,320,8/9/2024,320,7/5/2024
200643,Flextronics International  Europe B. V.,500-5391-030,TF-FC030-NC4,10,7/12/2024,10,7/15/2024
200643,Flextronics International  Europe B. V.,500-5391-030,TF-FC030-NC4,90,7/12/2024,90,7/15/2024
200643,Flextronics International  Europe B. V.,500-5391-030,TF-FC030-NC4,5,7/12/2024,5,7/15/2024
200643,Flextronics International  Europe B. V.,500-5391-005,TF-FC005-NC4,250,7/19/2024,250,7/10/2024
200643,Flextronics International  Europe B. V.,500-5391-001,TF-FC001-NC4,695,6/4/2024,160,7/10/2024
200643,Flextronics International  Europe B. V.,500-5391-010,TF-FC010-NC4,15,6/4/2024,15,7/15/2024
200643,Flextronics International  Europe B. V.,500-5391-030,TF-FC030-NC4,407,7/5/2024,407,7/10/2024
200643,Flextronics International  Europe B. V.,500-5391-002,TF-FC002-NC4,110,6/17/2024,110,7/10/2024
200643,Flextronics International  Europe B. V.,500-5703,TR-FC85G-NCI,8,7/12/2024,8,7/15/2024
200643,Flextronics International  Europe B. V.,500-5703,TR-FC85G-NCI,8,7/12/2024,8,7/15/2024
