DATE_ID,FG PN,DP PN Desc,WO Model,MPS Model,Sold to customer,Country,STAT_FCST,STAT_PROBABILITY
20231126,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20231203,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20231210,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20231217,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20231224,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20231231,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240107,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240114,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240121,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240128,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240204,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240211,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240218,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240225,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240303,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240310,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240317,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240324,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240331,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240407,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240414,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240421,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240428,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240505,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240512,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240519,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240526,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240602,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240609,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240616,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240623,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240630,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240707,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240714,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240721,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240728,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240804,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240811,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240818,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240825,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240901,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240908,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240915,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240922,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20240929,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20241006,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20241013,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20241020,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20241027,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20241103,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20241110,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20241117,500-6035,100G QSFP28 CLR4 ET,F11,100G COP,100023,CN,58.46153846,1
20231126,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20231203,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20231210,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20231217,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20231224,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20231231,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240107,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240114,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240121,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240128,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240204,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240211,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240218,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240225,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240303,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240310,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240317,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240324,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240331,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240407,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240414,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240421,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240428,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240505,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240512,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240519,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240526,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240602,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240609,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240616,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240623,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240630,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240707,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240714,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240721,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240728,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240804,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240811,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240818,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240825,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240901,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240908,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240915,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240922,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20240929,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20241006,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20241013,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20241020,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20241027,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20241103,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20241110,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20241117,500-4212,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,11.15384615,0.84057971
20231126,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20231203,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20231210,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20231217,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20231224,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20231231,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240107,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240114,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240121,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240128,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240204,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240211,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240218,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240225,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240303,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240310,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240317,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240324,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240331,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240407,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240414,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240421,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240428,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240505,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240512,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240519,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240526,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240602,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240609,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240616,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240623,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240630,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240707,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240714,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240721,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240728,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240804,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240811,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240818,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240825,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240901,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240908,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240915,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240922,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20240929,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20241006,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20241013,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20241020,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20241027,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20241103,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20241110,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20241117,500-4483,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,0,0
20231126,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20231203,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20231210,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20231217,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20231224,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20231231,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240107,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240114,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240121,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240128,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240204,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240211,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240218,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240225,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240303,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240310,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240317,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240324,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240331,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240407,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240414,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240421,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240428,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240505,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240512,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240519,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240526,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240602,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240609,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240616,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240623,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240630,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240707,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240714,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240721,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240728,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240804,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240811,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240818,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240825,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240901,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240908,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240915,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240922,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20240929,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20241006,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20241013,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20241020,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20241027,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20241103,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20241110,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20241117,500-4709,100G QSFP28 CWDM4 Gen2,M51,100G COP,100023,CN,2.115384615,0.15942029
20231126,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20231203,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20231210,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20231217,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20231224,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20231231,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240107,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240114,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240121,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240128,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240204,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240211,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240218,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240225,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240303,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240310,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240317,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240324,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240331,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240407,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240414,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240421,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240428,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240505,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240512,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240519,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240526,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240602,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240609,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240616,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240623,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240630,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240707,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240714,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240721,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240728,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240804,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240811,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240818,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240825,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240901,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240908,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240915,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240922,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20240929,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20241006,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20241013,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20241020,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20241027,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20241103,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20241110,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20241117,500-7041,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,230.8846154,0.211358355
20231126,500-4956,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,464.0384615,0.424794029
20231203,500-4956,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,464.0384615,0.424794029
20231210,500-4956,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,464.0384615,0.424794029
20231217,500-4956,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,464.0384615,0.424794029
20231224,500-4956,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,464.0384615,0.424794029
20231231,500-4956,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,464.0384615,0.424794029
20240107,500-4956,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,464.0384615,0.424794029
20240114,500-4956,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,464.0384615,0.424794029
20240121,500-4956,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,464.0384615,0.424794029
20240128,500-4956,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,464.0384615,0.424794029
20240204,500-4956,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,464.0384615,0.424794029
20240211,500-4956,100G QSFP28 CWDM4 Gen3,F30,100G COP,100023,CN,464.0384615,0.424794029
